id,section,reference,displayTitle,depth,body
,,10,Chapter 10 Change of Occupancy,0,"User notes:About this chapter: The purpose of this chapter is to provide regulations for the circumstances where an existing building is subject to a change of occupancy or a change of occupancy classification. A change of occupancy is not to be confused with a change of occupancy classification. The International Building Code®defines different occupancy classifications in Chapter 3 and special occupancy requirements in Chapter 4. Within specific occupancy classifications there can be many different types of actual activities that can take place. For instance, a Group A-3 occupancy classification deals with a wide variation of different types of activities, including bowling alleys and courtrooms, indoor tennis courts and dance halls. When a facility changes use from, for example, a bowling alley to a dance hall, the occupancy classification remains A-3, but the different uses could lead to drastically different code requirements. Therefore, this chapter deals with the special circumstances that are associated with a change in the use of a building within the same occupancy classification as well as a change of occupancy classification."
10,Chapter 10 Change of Occupancy,1001,Section 1001 General,1,
10.1001,Section 1001 General,1001.1,1001.1 Scope,2,"The provisions of this chapter shall apply where a change of occupancy occurs, as defined in Section 202."
10.1001,Section 1001 General,1001.2,1001.2 Certificate of Occupancy,2,A change of occupancy or a change of occupancy within a space where there is a different fire protection system threshold requirement in Chapter 9 of the current International Building Code than exists in the current building or space shall not be made to any structure without the approval of the code official. A certificate of occupancy shall be issued where it has been determined that the requirements for the change of occupancy have been met.
10.1001,Section 1001 General,1001.2.1,1001.2.1 Change of Use,3,Any work undertaken in connection with a change in use shall conform to the applicable requirements for the work as classified in Chapter 6 and to the requirements of Sections 1002 through 1010.Exception: As modified in Section 1204 for historic buildings.
10.1001,Section 1001 General,1001.2.2,1001.2.2 Change of Occupancy Classification,3,"Where a building undergoes a change of occupancy classification, the provisions of Sections 1002 through 1011 shall apply."
10.1001,Section 1001 General,1001.2.2.1,1001.2.2.1 Partial Change of Occupancy,4,"Where a portion of an existing building undergoes a change of occupancy classification, Section 1011 shall apply."
10.1001,Section 1001 General,1001.3,1001.3 Certificate of Occupancy Required,2,A certificate of occupancy shall be issued where a change of occupancy occurs that results in a different occupancy classification as determined by the International Building Code.
10,Chapter 10 Change of Occupancy,1002,Section 1002 Special Use and Occupancy,1,
10.1002,Section 1002 Special Use and Occupancy,1002.1,1002.1 Compliance With the Building Code,2,"Where an existing building or part of an existing building undergoes a change of occupancy to one of the special use or occupancy categories as described in Chapter 4 in the International Building Code, the building shall comply with all of the requirements of Chapter 4 of the International Building Code applicable to the special use or occupancy."
10.1002,Section 1002 Special Use and Occupancy,1002.2,1002.2 Incidental Uses,2,"Where a portion of a building undergoes a change of occupancy to one of the incidental uses listed in Table 509.1 of the International Building Code, the incidental use shall comply with Section 509 of the International Building Code applicable to the incidental use."
10.1002,Section 1002 Special Use and Occupancy,1002.3,1002.3 Change of Occupancy in Health Care,2,"Where a change of occupancy occurs to a Group I-2 or I-1 facility, the work area with the change of occupancy shall comply with the International Building Code. Exceptions: A change in use or occupancy in the following cases shall not be required to meet the International Building Code:Group I-2, Condition 2 to Group I-2, Condition 1. Group I-2 to ambulatory health care. Group I-2 to Group I-1.Group I-1, Condition 2 to Group I-1, Condition 1.In a Group I-1 occupancy, where a change of use is not in conjunction with a Level 3 alteration, a smoke barrier in accordance with Section 420.6 of the International Building Code is not required to be added."
10.1002,Section 1002 Special Use and Occupancy,1002.4,1002.4 Storage,2,"In Group I-2 occupancies, equipped throughout with an automatic sprinkler in accordance with Section 903.3.1.1 of the International Building Code, where a room 250 square feet (23.2 m2) or less undergoes a change in occupancy to a storage room, the room shall be separated from the remainder of the building by construction capable of resisting the passage of smoke in accordance with Section 509.4.2 of the International Building Code."
10,Chapter 10 Change of Occupancy,1003,Section 1003 Building Elements and Materials,1,
10.1003,Section 1003 Building Elements and Materials,1003.1,1003.1 General,2,Building elements and materials in portions of buildings undergoing a change of occupancy classification shall comply with Section 1011.
10,Chapter 10 Change of Occupancy,1004,Section 1004 Fire Protection,1,
10.1004,Section 1004 Fire Protection,1004.1,1004.1 General,2,Fire protection requirements in Section 1011 shall apply where either of the following occur:A building or portion thereof undergoes a change of occupancy.A building or portion thereof undergoes a change of occupancy and there is a different fire protection system threshold requirement in Chapter 9 of the current International Building Code than exists in the current building or portion thereof.
10,Chapter 10 Change of Occupancy,1005,Section 1005 Means of Egress,1,
10.1005,Section 1005 Means of Egress,1005.1,1005.1 General,2,Means of egress in portions of buildings undergoing a change of occupancy classification shall comply with Section 1011.
10,Chapter 10 Change of Occupancy,1006,Section 1006 Structural,1,
10.1006,Section 1006 Structural,1006.1,[BS]  1006.1 Live Loads,2,Structural elements carrying tributary live loads from an area with a change of occupancy shall satisfy the requirements of Section 1607 of the International Building Code. Design live loads for areas of new occupancy shall be based on Section 1607 of the International Building Code. Design live loads for other areas shall be permitted to use previously approved design live loads.Exception: Structural elements whose demand-capacity ratio considering the change of occupancy is not more than 5 percent greater than the demand-capacity ratio based on previously approved live loads.
